Issue ID,Issue Title,Description,Issue URL,Project,Status,Priority,Component,Version,Created,wcag_sc,ai_wcag,acr_note,dev_note
2560467,Inline Errors not shown for container elements,Inline Errors not shown for container elements,https://www.drupal.org/project/drupal/issues/2560467,drupal,Needs work,Normal,forms system,11.x-dev,10 years 3 months,3.3.1,3.3.1,Users relying on screen readers may be unable to identify accessibility issues associated with container elements if those issues are not explicitly communicated. This prevents users from understanding and rectifying problems impacting their experience.,"The issue description suggests a failure to display inline error messages for elements within a container. This likely means the error information isn’t being properly associated with the problematic container element, preventing screen reader users from accessing it."
2848307,Inline errors not working on form table elements,Inline errors not working on form table elements,https://www.drupal.org/project/drupal/issues/2848307,drupal,Active,Normal,inline_form_errors.module,11.x-dev,8 years 10 months,3.3.1,3.3.1,"Users may be unable to correctly interpret inline error messages displayed alongside form table elements, potentially leading to confusion and difficulty in correcting input errors. The specific mechanism for displaying these errors is not detailed, but a lack of clear accessibility support could violate WCAG guidelines regarding error presentation.",This issue requires investigation into how inline errors are being rendered adjacent to form table elements. The primary goal is to ensure errors are presented in a way that is clearly associated with the relevant form field and is accessible to users of assistive technologies.
3261571,Prepend error to document.title when form submission fails,Prepend error to document.title when form submission fails,https://www.drupal.org/project/drupal/issues/3261571,drupal,Active,Normal,forms system,11.x-dev,3 years 10 months,3.3.1,3.3.1,"Users submitting forms may experience a minor disruption due to the modification of the browser’s document title. While not inherently a barrier, unexpected changes to the document title can be confusing and disorienting for users, potentially impacting navigation and workflow.",The issue describes modifying the `document.title` on form submission failure. This is not an accessibility concern in itself. The *actual* concern is that the user is not informed of the error. The focus should be on conveying a clear and actionable error message to the user.
3271203,[drupalImage] Announce image upload for screenreader users,[drupalImage] Announce image upload for screenreader users,https://www.drupal.org/project/drupal/issues/3271203,drupal,Active,Major,ckeditor5.module,11.x-dev,3 years 9 months,3.3.1,3.3.1,Screenreader users may experience difficulty accessing images uploaded to Drupal without appropriate alternative text descriptions. This creates a barrier to understanding the content and fulfilling their needs for equivalent information.,"The issue description lacks specific details about *how* images are announced.  However, the core problem is the absence of alternative text (alt text) associated with image uploads. Drupal's default behavior likely relies on the user entering alt text during the upload process."
3087385,"If the user attempts to upload an incorrect file type through the media library modal, the error message is not read by the screenreader","If the user attempts to upload an incorrect file type through the media library modal, the error message is not read by the screenreader",https://www.drupal.org/project/drupal/issues/3087385,drupal,Needs work,Major,file.module,11.x-dev,6 years 2 months,3.3.1,3.3.1,...,...
3087305,Form validation error messages within the Media Library widget are not read by the screenreader,Form validation error messages within the Media Library widget are not read by the screenreader,https://www.drupal.org/project/drupal/issues/3087305,drupal,Needs work,Major,media system,11.x-dev,6 years 2 months,3.3.1,3.3.1,"Users relying on screenreaders may be unable to access or understand validation error messages displayed within the Media Library widget due to a lack of appropriate accessibility support. This prevents users from receiving necessary feedback regarding form input errors, impacting their ability to complete the form.",
2848507,Indicate that grouping elements have child element errors for ux and a11y,Indicate that grouping elements have child element errors for ux and a11y,https://www.drupal.org/project/drupal/issues/2848507,drupal,Needs work,Major,forms system,11.x-dev,8 years 10 months,3.3.1,3.3.1,"Users may experience difficulty understanding the relationship between grouped elements due to improperly implemented child elements. This can negatively impact navigation, comprehension, and overall usability, potentially leading to exclusion for users who rely on assistive technologies.","The issue reports ""child element errors"" for grouped elements, indicating a potential violation of WCAG guidelines related to heading structure and logical content organization. To address this, prioritize using semantic HTML5 elements (e.g., `<fieldset>`, `<legend>`, `<dl>`, `<dt>`, `<dd>`) to logically group related content.  Ensure headings are nested correctly to establish a clear visual hierarchy. If native semantic elements cannot adequately represent the grouping, utilize ARIA attributes judiciously. Specifically, consider using `role=""group""` and `aria-label` to provide a descriptive label for the group. Avoid using ARIA solely to restructure headings; instead, correct the underlying heading hierarchy.  For example, if a nested list is presented as a series of divs, transform it into a `<ol>` or `<ul>` element with appropriate `aria-level` attributes if necessary. Validate the HTML using a validator (e.g., W3C Markup Validation Service) to ensure proper semantic structure. Refer to the WAI-ARIA guidelines for best practices on ARIA usage."
2563173,Display 'required' validation errors for form elements that do not provide a #title,Display 'required' validation errors for form elements that do not provide a #title,https://www.drupal.org/project/drupal/issues/2563173,drupal,Needs work,Major,forms system,11.x-dev,10 years 3 months,3.3.1,3.3.1,"Users may experience confusion and difficulty completing forms if validation errors for required fields are not clearly communicated. The absence of a `#title` element suggests a potential lack of semantic markup, impacting the user's ability to understand and correct errors.",The issue description indicates a need to ensure ‘required’ validation errors are displayed for form elements lacking a `#title`. This suggests a potential problem with the use of HTML5 input types and/or the form's overall structure.
2455933,Error highlighting and reporting problems for the current password on the user profile form,Error highlighting and reporting problems for the current password on the user profile form,https://www.drupal.org/project/drupal/issues/2455933,drupal,Needs work,Normal,user.module,11.x-dev,10 years 9 months,3.3.1,3.3.1,"Users may experience difficulty understanding error messages related to password fields on the user profile form. The lack of clear and accessible error highlighting prevents users with visual impairments, cognitive disabilities, or those using assistive technologies from verifying their password input and correcting errors effectively.","The issue description lacks specifics on *how* the error highlighting and reporting are failing. However, the core accessibility concern is clear: error messages must be presented in a way that is perceivable and understandable by all users. Here’s a phased approach:"
2089703,The file upload field needs a progress indicator that expresses to screen reading user agents when a file upload is finished,The file upload field needs a progress indicator that expresses to screen reading user agents when a file upload is finished,https://www.drupal.org/project/drupal/issues/2089703,drupal,Needs work,Normal,file.module,11.x-dev,12 years 3 months,3.3.1,3.3.1,"Screen reading users currently lack visual confirmation when a file upload is progressing, creating a barrier to understanding the status of the upload process. This can lead to user frustration and uncertainty regarding the completion of the action.","To address this, implement a progress indicator within the file upload field. Prioritize using semantic HTML elements for conveying the upload state. This could involve utilizing a `<progress>` element with a `value` attribute that reflects the upload percentage. Alternatively, if a `<progress>` element isn’t suitable (due to the nature of the upload), consider using a visually styled `<div>` element with appropriate ARIA attributes to indicate progress and completion."
2608180,View Search Filter's Label isn't Associated with Input,View Search Filter's Label isn't Associated with Input,https://www.drupal.org/project/drupal/issues/2608180,drupal,Active,Normal,views_ui.module,11.x-dev,10 years 1 month,3.3.2,3.3.2,The issue describes a potential accessibility barrier where the label associated with a search filter input field is not correctly linked to the input element. This prevents screen reader users from easily identifying the purpose of the filter and understanding how to interact with it.,"This issue likely stems from a missing or incorrectly implemented `aria-label` or `aria-labelledby` attribute. The correct solution is to ensure the label text is directly associated with the input element using semantic HTML. Specifically, use `<label>` elements associated with the `<input>` element via the `for` attribute. If a direct label is not feasible, use `aria-labelledby` to reference a visible, text-only alternative label."
2942037,Admin list filter fields are inconsistently labelled.,Admin list filter fields are inconsistently labelled.,https://www.drupal.org/project/drupal/issues/2942037,drupal,Active,Normal,user interface text,11.x-dev,7 years 10 months,3.3.2,3.3.2,"Users relying on screen readers may experience difficulty understanding and operating the admin list filter fields due to inconsistent labeling. This inconsistency violates accessibility guidelines, potentially leading to confusion and frustration for users with disabilities.","The issue of inconsistently labelled filter fields on the admin list presents a clear accessibility concern. The first step is to audit all filter fields and ensure they are consistently labelled using semantic HTML. Specifically, use `<label>` elements associated with each filter input field using the `for` attribute, correctly associating the label text with the input's `id`.  For example:"
3318398,Address A11y test fails in search/node,Address A11y test fails in search/node,https://www.drupal.org/project/drupal/issues/3318398,drupal,Active,Normal,search.module,11.x-dev,3 years 1 month,4.1.1,4.1.1,"The A11y test failure in the search/node area indicates a potential accessibility issue impacting users who rely on assistive technologies. Without further details regarding the test failure, it is impossible to determine the specific barrier to accessibility. Investigation is required to identify the root cause and ensure the search functionality is usable by all users.","To address this issue, immediately investigate the A11y test failure in the search/node component.  The first step is to thoroughly review the HTML structure and ensure it utilizes semantic HTML elements appropriately for search results. Specifically, look for proper use of `<nav>`, `<form>`, `<input>`, `<button>`, and `<label>` elements.  Ensure sufficient color contrast for all interactive elements and text."
3090120,Improve accessibility semantics for Toolbar buttons with trays,Improve accessibility semantics for Toolbar buttons with trays,https://www.drupal.org/project/drupal/issues/3090120,drupal,Needs work,Major,toolbar.module,11.x-dev,6 years 1 month,4.1.2,4.1.2,"Users with disabilities who rely on assistive technologies, such as screen readers, may experience difficulty interacting with Toolbar buttons containing trays due to an unclear relationship between the buttons and their associated content. The lack of appropriate semantic structure makes it difficult for screen readers to accurately convey the purpose and function of the tray, potentially hindering navigation and task completion.",The issue describes a potential accessibility problem related to Toolbar buttons and trays. The core of the solution involves utilizing semantic HTML to establish a clear relationship between the button and its content.
953034,[meta] Themes improperly check renderable arrays when determining visibility,[meta] Themes improperly check renderable arrays when determining visibility,https://www.drupal.org/project/drupal/issues/953034,drupal,Needs work,Major,theme system,11.x-dev,15 years 2 months,4.1.2,4.1.2,"Users relying on screen readers may experience unexpected content visibility changes if themes incorrectly utilize renderable arrays to determine whether an element should be displayed. This can lead to content being hidden or revealed without a clear indication to the user, hindering their ability to navigate and understand the website’s structure.",This issue likely stems from a theme's logic attempting to directly manipulate the visibility of content based on the presence or value within a renderable array. This approach bypasses standard accessibility mechanisms for managing visibility.
3218877,Labels do not have correct 'for' attribute if 'id' set in #attributes,Labels do not have correct 'for' attribute if 'id' set in #attributes,https://www.drupal.org/project/drupal/issues/3218877,drupal,Needs work,Normal,forms system,11.x-dev,4 years 6 months,4.1.2,4.1.2,"Users relying on screen readers may experience difficulty understanding the relationship between form labels and their corresponding input fields due to a mismatch between the 'for' attribute and the input 'id'. This violates WCAG 2.2 guidelines, hindering effective form interaction and submission.",The issue indicates a problem with how form labels are associated with their input elements.  The core accessibility requirement is that the `for` attribute of a `<label>` element *must* match the `id` attribute of the associated input element. This establishes the correct link for screen reader users to understand which label describes which input field.
2822414,Redesign the 'install profile selection' installer screen to allow for experimental profiles and more information,Redesign the 'install profile selection' installer screen to allow for experimental profiles and more information,https://www.drupal.org/project/drupal/issues/2822414,drupal,Needs work,Normal,install system,11.x-dev,9 years 1 month,4.1.2,4.1.2,Users may experience difficulty understanding and interacting with the 'install profile selection' installer screen if the redesign introduces complexities regarding experimental profiles and insufficient information. This could lead to confusion and prevent users from successfully completing the installation process.,"This issue requires a redesign of the installer screen focusing on clarity and accessibility. The initial description lacks specifics, so we’ll address potential barriers. First, thoroughly evaluate the existing screen’s structure.  If experimental profiles are presented as new options, use `<button>` elements with appropriate labels for each, ensuring each button’s text clearly indicates its function (e.g., ""Install Experimental Profile - Alpha"").  If additional information is needed for each profile, consider using `<details>` and `<summary>` elements to group related information. These allow users to expand or collapse sections of text for better readability and to avoid overwhelming the screen.  Ensure sufficient color contrast for all text and interactive elements, adhering to WCAG 1.4.1.  If native HTML doesn't adequately provide the necessary semantics, then utilize ARIA attributes judiciously.  For instance, `role=""button""` on `<button>` elements and `aria-describedby` to link to informative text. Avoid using ARIA roles like `role=""tablist""` or `role=""tab""`, as these are not suitable for general profile selection.  Prioritize a logical reading order.  Testing with screen readers is crucial to validate the implementation."
3083181,Menu blocks in Layout Builder get malformed aria-labelledby attribute,Menu blocks in Layout Builder get malformed aria-labelledby attribute,https://www.drupal.org/project/drupal/issues/3083181,drupal,Needs work,Normal,block.module,11.x-dev,6 years 3 months,4.1.2,4.1.2,"Menu blocks within the Layout Builder interface may present a barrier to users with screen reader technology. The malformed `aria-labelledby` attribute could prevent screen readers from correctly associating the menu block content with its associated heading, impacting navigation and comprehension.","This issue likely stems from a problem in how the Layout Builder dynamically generates the `aria-labelledby` attribute for menu blocks. The correct approach is to leverage semantic HTML whenever possible. Specifically, ensure that each menu block contains a `<button>` element or a `<nav>` element that accurately represents the intended navigation item. The `aria-labelledby` attribute should then be used to link to the corresponding heading element (e.g., an `<h1>`, `<h2>`, etc.) that provides a concise label for the navigation item."
2305109,Figure/Figcaption for Image Widget,Figure/Figcaption for Image Widget,https://www.drupal.org/project/drupal/issues/2305109,drupal,Needs work,Normal,image system,11.x-dev,11 years 5 months,4.1.2,4.1.2,"Users with disabilities, including those using screen readers, may be unable to access the content conveyed by images within the “Figure/Figcaption for Image Widget” if a proper figcaption is not associated with the figure. This prevents screen reader users from understanding the image's purpose and context, leading to a reduced understanding of the content.","The issue description suggests a missing or improperly implemented figcaption for images within a figure element. To address this, developers should ensure the following: 1. **Semantic HTML:**  Correctly structure the content using `<figure>` and `<figcaption>` elements. The `<figcaption>` element *must* be directly nested within the `<figure>` element and describe the image.  This is the primary and preferred solution. 2. **ARIA (if necessary):** If the image is dynamically loaded or the figure element doesn't inherently convey its role, consider using `role=""img""` on the image element and `aria-describedby` to link to the `<figcaption>` element. However, this should only be used if native semantic HTML cannot adequately fulfill the purpose. 3. **Content:** Ensure the figcaption accurately describes the image's content and purpose.  For complex images, a longer, more detailed figcaption is expected and beneficial. 4. **Testing:** Verify that screen readers announce the figure element and its associated figcaption correctly. Use a screen reader (e.g., NVDA, VoiceOver) to confirm accessibility.  Consider automated accessibility testing as part of the development workflow."
3318394,Block UI A11y errors identified with Axe + Nightwatch,Block UI A11y errors identified with Axe + Nightwatch,https://www.drupal.org/project/drupal/issues/3318394,drupal,Active,Normal,block.module,11.x-dev,3 years 1 month,4.1.2,4.1.2,"The issue report indicates potential accessibility barriers within the Block UI component identified through automated testing (Axe + Nightwatch). Without further details on the specific errors detected, it is impossible to definitively state the nature of the barrier or its impact on users. Investigation into the flagged errors is required to determine if accessibility standards are being met.","To address the reported issue, begin by examining the Axe + Nightwatch output for detailed error descriptions. Focus on resolving the errors through improvements to the Block UI’s semantic HTML structure. Specifically, ensure appropriate heading levels are used to establish a logical reading order and that interactive elements (buttons, form fields) are correctly associated with their labels.  If native HTML semantics are insufficient to meet WCAG requirements, utilize ARIA attributes judiciously, following WAI-ARIA 1.2 guidelines. Common issues resolved with ARIA include `role=""button""` for non-semantic buttons, `aria-label` for missing visible labels, and `aria-expanded` for collapsible elements. Prioritize semantic HTML; ARIA should only be used to *augment* existing semantics, not replace them.  Document all ARIA implementations thoroughly.  Consider if the Block UI utilizes custom styling that could be contributing to accessibility issues such as low contrast ratios.  Review the Block UI’s CSS architecture for proper layering and use of CSS variables to ensure sufficient contrast between text and background."
3459246,Add a '#check_all' option for checkboxes element,Add a '#check_all' option for checkboxes element,https://www.drupal.org/project/drupal/issues/3459246,drupal,Needs work,Normal,forms system,11.x-dev,1 year 5 months,4.1.2,4.1.2,"The issue description lacks detail regarding the specific accessibility barrier. Without knowing the context of the checkboxes and their intended functionality, it's impossible to determine if a '#check_all' option would genuinely improve accessibility or introduce new barriers. The request itself is vague and requires further investigation to understand the user need.","The proposed '#check_all' option requires careful consideration. Before implementing any ARIA attributes, thoroughly analyze the checkbox group's intended behavior and how users are expected to interact with it."
2464595,Elements that use .visually-hidden and .focusable aren’t read when using VoiceOver in iOS or in Chrome,Elements that use .visually-hidden and .focusable aren’t read when using VoiceOver in iOS or in Chrome,https://www.drupal.org/project/drupal/issues/2464595,drupal,Needs work,Normal,CSS,11.x-dev,10 years 8 months,4.1.2,4.1.2,"Users relying on screen readers (VoiceOver on iOS, ChromeVox on Chrome) may be unable to access content within elements utilizing `.visually-hidden` and `.focusable` classes. This prevents the screen reader from announcing the content of these elements, creating a barrier to understanding and navigation for visually impaired users.","This issue likely stems from improper interaction between the CSS visually hiding elements and the screen reader's focus management. `.visually-hidden` should *never* be used to hide content from screen readers; it’s intended purely for visual design. `.focusable` is typically used to control focus trapping, which can interfere with screen reader navigation."
3342811,"Add role=""button"" and spacebar trigger to <a class=""use-ajax""> to behave like a button","Add role=""button"" and spacebar trigger to <a class=""use-ajax""> to behave like a button",https://www.drupal.org/project/drupal/issues/3342811,drupal,Active,Normal,ajax system,11.x-dev,2 years 10 months,4.1.2,4.1.2,Users relying on keyboard navigation or assistive technologies may be unable to easily trigger the functionality associated with the `<a>` element currently styled as a link. This creates a barrier to accessing the content or service provided by the link.,"The core issue is that the `<a>` element with the class `use-ajax` is not semantically behaving like a button. To resolve this, apply the `role=""button""` attribute to the `<a>` tag. Additionally, ensure the element is focusable (either via `tabindex=""0""` if necessary for keyboard accessibility or through the default focus behavior of the `<a>` tag when clicked).  Spacebar triggering can be achieved through JavaScript event listeners that attach to the `<a>` element. However, prioritize using semantic HTML first."
3208640,<figure> elements with a role of group need an accessible label,<figure> elements with a role of group need an accessible label,https://www.drupal.org/project/drupal/issues/3208640,drupal,Needs work,Normal,media system,11.x-dev,4 years 8 months,4.1.2,4.1.2,"Users relying on screen readers may encounter difficulties understanding the content conveyed by `<figure>` elements with a `role=""group""` if they lack an accessible label. This reduces the overall comprehensibility of the page for individuals with disabilities.","The issue identifies a missing or inadequate accessible label for `<figure>` elements designated as `role=""group""`.  This is a common accessibility concern. The best solution is to use semantic HTML where possible.  If a visual grouping is intended, consider using `<fieldset>` with `<legend>` to describe the group.  If a `<figure>` is purely illustrative, ensure the `aria-label` attribute provides a clear and concise description of the figure's content."
3105316,Add accessible names to theme region complementary landmarks,Add accessible names to theme region complementary landmarks,https://www.drupal.org/project/drupal/issues/3105316,drupal,Needs work,Normal,markup,11.x-dev,5 years 11 months,4.1.2,4.1.2,Users relying on screen readers may not be able to easily identify and navigate sections defined by “theme region complementary landmarks.” This lack of accessible names hinders understanding of the page structure and can lead to confusion and difficulty in locating specific content.,"This issue addresses the need for accessible names (labels) associated with theme region complementary landmarks.  The primary solution is to utilize semantic HTML5 landmarks, specifically `<nav>` elements for navigation areas and `<aside>` elements for content related to the main area. These elements inherently provide a semantic structure for screen readers."
1402250,"Allow modules to classify blocks when defining them, so WAI-ARIA roles can automatically be added in the theme layer","Allow modules to classify blocks when defining them, so WAI-ARIA roles can automatically be added in the theme layer",https://www.drupal.org/project/drupal/issues/1402250,drupal,Needs work,Normal,block.module,11.x-dev,13 years 11 months,4.1.2,4.1.2,"Users relying on screen readers may experience reduced discoverability and navigation if block types are not correctly identified. The current approach potentially hinders the automatic application of WAI-ARIA roles, impacting the accessibility of theme layers and potentially leading to a less predictable and consistent user experience for individuals with disabilities.","This issue addresses the need to ensure screen reader users receive appropriate semantic information about blocks within modules. The core strategy should be to leverage semantic HTML elements as much as possible. Specifically, correctly identifying the type of block within the module definition is key."
2863846,File Field design update progress bar,File Field design update progress bar,https://www.drupal.org/project/drupal/issues/2863846,drupal,Active,Normal,file.module,11.x-dev,8 years 9 months,4.1.2,4.1.2,"The file field design update includes a progress bar. Without further information, it is unclear if this progress bar provides sufficient information to users with disabilities, particularly those who rely on screen readers, to understand the file upload status. A poorly implemented progress bar may create a barrier to successful file uploads.","The issue description is vague. To address accessibility, the following steps are recommended:"
3272316,Claro's vertical tabs' aria states don't always properly reflect state at mobile,Claro's vertical tabs' aria states don't always properly reflect state at mobile,https://www.drupal.org/project/drupal/issues/3272316,drupal,Needs work,Normal,Claro theme,11.x-dev,3 years 8 months,4.1.2,4.1.2,"Users relying on screen readers may experience confusion regarding the active state of vertical tabs within Claro's mobile interface. The inconsistent ARIA state announcements do not accurately reflect the current tab selection, potentially hindering navigation and usability for visually impaired users.","The issue describes a problem where the ARIA state announcements for Claro's vertical tabs do not accurately reflect the active tab on mobile.  This violates WCAG 2.2.1 Focus - Optional, requiring a clear and accurate announcement of the currently focused element."
2163425,Automatically close the admin menu tray after using it on narrow screens,Automatically close the admin menu tray after using it on narrow screens,https://www.drupal.org/project/drupal/issues/2163425,drupal,Active,Normal,toolbar.module,11.x-dev,11 years 12 months,4.1.2,4.1.2,"Users of narrow screens may experience a delay in accessing the admin menu tray after interaction due to the tray remaining open. This could create a usability barrier, particularly for users with motor impairments who may require more time to interact with the interface.",The issue describes a potential delay in the admin menu tray closing on narrow screens.  The solution should prioritize semantic HTML to manage the tray's visibility and behavior.
2773601,"Display ""You are now in edit mode"" prompt when user enters edit mode","Display ""You are now in edit mode"" prompt when user enters edit mode",https://www.drupal.org/project/drupal/issues/2773601,drupal,Needs work,Normal,settings_tray.module,11.x-dev,9 years 4 months,4.1.2,4.1.2,Users transitioning into edit mode may experience a reduced understanding of their current state if the notification is not clearly communicated. This can create a barrier for users who rely on visual cues or rely on the context of the interface to understand their role.,"The described issue is about communicating a state change to the user. The best approach is to leverage semantic HTML to indicate the edit mode.  Specifically, consider using a `<span class=""edit-mode-active"">` element to visually highlight the active edit state. This allows screen readers to announce the change directly within the relevant context. If a simple visual cue isn't sufficient, use ARIA attributes to provide additional context. A suitable ARIA role could be `role=""status""`, combined with `aria-live=""polite""` to announce the change when the user navigates to the relevant area.  Ensure sufficient color contrast for the visual cue and that the announcement is clear and concise. Prioritize this change to be announced via the screen reader and avoid relying on solely visual cues."
2962585,Treat entity label as a row-level header in entity list tables,Treat entity label as a row-level header in entity list tables,https://www.drupal.org/project/drupal/issues/2962585,drupal,Active,Normal,entity system,11.x-dev,7 years 8 months,4.1.2,4.1.2,"Users relying on screen readers may experience difficulty understanding the tabular structure of entity lists if the entity label is not correctly interpreted as a row-level header. This can lead to a disjointed and confusing experience, impeding their ability to navigate and comprehend the table's content.",This issue highlights a critical accessibility concern related to table structure. The primary solution is to ensure the entity label within an entity list table is correctly identified as a row-level header. This is achieved through semantic HTML.
2805499,Provide screen reader feedback when Views List is filtered by name or description,Provide screen reader feedback when Views List is filtered by name or description,https://www.drupal.org/project/drupal/issues/2805499,drupal,Needs work,Normal,views_ui.module,11.x-dev,9 years 3 months,4.1.2,4.1.2,"Users relying on screen readers may encounter difficulty understanding how filtering options on the Views List affect the displayed content. The lack of screen reader feedback during filter application creates a barrier to accessing and understanding the filtered data, potentially preventing users from finding information relevant to their needs.","To address this, implement the following:"
2913378,Bulk Action Results are not read by Screen Reader,Bulk Action Results are not read by Screen Reader,https://www.drupal.org/project/drupal/issues/2913378,drupal,Active,Normal,views_ui.module,11.x-dev,8 years 2 months,4.1.2,4.1.2,"Users relying on screen readers may be unable to access the results presented following a bulk action. This impacts the ability to confirm the action's success, understand potential errors, or receive any associated feedback, creating a barrier to independent operation.","The core issue is likely a lack of appropriate semantic structure and ARIA attributes around the results displayed after a bulk action.  The screen reader is likely encountering a generic, non-semantic element (e.g., a `<div>` or `<span>`) containing the result text."
2290043,Threaded Comments Should Use Heading Levels to Communicate Reply Depth,Threaded Comments Should Use Heading Levels to Communicate Reply Depth,https://www.drupal.org/project/drupal/issues/2290043,drupal,Active,Normal,comment.module,11.x-dev,11 years 6 months,4.1.2,4.1.2,Users relying on screen readers may struggle to understand the hierarchical structure of threaded comments if the depth of replies is not visually or programmatically indicated. This can lead to confusion and difficulty navigating extended discussions.,"This issue highlights the importance of clear visual and programmatic indication of comment thread depth. The suggested approach is to utilize semantic HTML to establish a clear, hierarchical structure. Specifically, use nested `<ol>` (ordered list) elements to represent the replies within a thread."
1854046,"Add ""changed"" hints to translation settings page","Add ""changed"" hints to translation settings page",https://www.drupal.org/project/drupal/issues/1854046,drupal,Needs work,Minor,content_translation.module,11.x-dev,13 years 3 weeks,4.1.2,4.1.2,"Users relying on screen readers may not be adequately informed about changes made to translation settings due to the absence of clear, descriptive hints. This can lead to confusion and difficulty in updating translations correctly, potentially resulting in inaccurate or outdated translations.","The issue describes a need for improved communication regarding changes to the translation settings page. The primary solution should focus on using semantic HTML to clearly indicate modifications.  Specifically, consider using `<details>` and `<summary>` elements to group related changes with headings (`<h2>` - `<h6>`) to demarcate sections.  If native HTML elements aren't sufficient to convey the necessary information (e.g., indicating the *type* of change - 'updated', 'added', 'removed'), then utilize ARIA attributes to provide this context. For example, using `aria-describedby` to link to a more detailed explanation. Prioritize a clear heading structure (using `<h1>` for the page title, `<h2>` for sections of changes, and `<h3>` for specific modifications).  Ensure all interactive elements within the translation settings are properly labeled with `<label>` elements and associated with their respective input fields using `for` attributes. Avoid reliance on purely visual cues for conveying information."
675348,META: Support HTML5 form input elements,META: Support HTML5 form input elements,https://www.drupal.org/project/drupal/issues/675348,drupal,Active,Normal,forms system,11.x-dev,15 years 11 months,4.1.2,4.1.2,Users relying on screen reader technology may experience difficulty accessing form elements if they are not properly associated with their labels and have insufficient semantic structure. This lack of clear information can impede users’ ability to complete forms accurately and efficiently.,"This issue, as described, represents a fundamental accessibility concern regarding form element implementation. The core problem is a lack of clear semantic structure and proper association with labels. Here’s how to address this:"
2079129,Investigate how Dragon Naturally Speaking recognizes UI elements; test with a modal close button,Investigate how Dragon Naturally Speaking recognizes UI elements; test with a modal close button,https://www.drupal.org/project/drupal/issues/2079129,drupal,Active,Normal,user interface text,11.x-dev,12 years 3 months,4.1.2,4.1.2,"Users relying on Dragon Naturally Speaking to interact with a modal window may experience difficulty if the software does not accurately recognize standard UI elements, specifically a modal close button. This could prevent users from closing the modal and accessing the underlying content, creating a barrier to usability.",This issue requires investigation into Dragon Naturally Speaking’s speech recognition engine’s interpretation of UI element structure and attributes. The primary focus should be on ensuring the modal's HTML structure is semantically correct and provides sufficient context for Dragon to accurately identify the close button.
2124405,Take advantage of ARIA roles (specifically widget roles) to enrich the non-visual interface of Views,Take advantage of ARIA roles (specifically widget roles) to enrich the non-visual interface of Views,https://www.drupal.org/project/drupal/issues/2124405,drupal,Active,Normal,views_ui.module,11.x-dev,12 years 1 month,4.1.2,4.1.2,"The issue describes a potential lack of sufficient non-visual information for users who rely on assistive technologies when interacting with the ""Views"" interface. Without appropriate ARIA roles, screen readers may be unable to accurately convey the function and state of interactive elements within the Views, potentially hindering user understanding and navigation.","The goal is to enhance the non-visual experience of the ""Views"" interface by leveraging ARIA roles, specifically `widget`, where native HTML semantics are lacking.  First, thoroughly evaluate if the existing HTML structure provides sufficient semantic meaning for screen readers.  If elements are currently lacking meaningful labels or roles, implement semantic HTML changes before considering ARIA. For example, if a “View” is a container, use a `<header>` or `<section>` tag."
1096124,Accessibility: Compose tips tables need better use of id's & summary elements,Accessibility: Compose tips tables need better use of id's & summary elements,https://www.drupal.org/project/drupal/issues/1096124,drupal,Active,Normal,filter.module,11.x-dev,14 years 9 months,4.1.2,4.1.2,Users relying on screen readers may have difficulty identifying and understanding the content within the “Compose Tips” tables due to a lack of clear semantic structure and appropriate identifiers. This impacts the ability to navigate and comprehend the information presented.,"The issue relates to the accessibility of tables within the “Compose Tips” section. To address this, the developers should refactor the table structure to leverage semantic HTML elements for improved screen reader navigation. Specifically, replace the current tabular structure with appropriate `<th>` elements for header cells and `<td>` elements for data cells. Each table must have a unique `id` attribute assigned to the `<table>` element.  Ensure each `<th>` element has a descriptive `aria-label` attribute if the text within the cell is not sufficiently descriptive for screen reader users. Use `scope` attributes on `<th>` elements to clearly define the relationship between header cells and data cells.  Avoid using ARIA attributes to fundamentally change the structure of the table; use them only to supplement or clarify native semantics where necessary.  Consider using a table with a clear heading row."
2047089,Content translation settings UI should leverage Drupal.announce() to inform screen reader users of dynamic changes,Content translation settings UI should leverage Drupal.announce() to inform screen reader users of dynamic changes,https://www.drupal.org/project/drupal/issues/2047089,drupal,Active,Normal,content_translation.module,11.x-dev,12 years 5 months,4.1.2,4.1.2,"Screen reader users may miss dynamic updates within the content translation settings UI if changes are not announced audibly. This can lead to a disjointed and confusing experience, preventing users from understanding the current state of their content and potentially leading to errors or missed opportunities.",The issue proposes leveraging Drupal’s `Drupal.announce()` to provide auditory feedback for dynamic changes within the content translation settings UI. This is a valid approach for informing screen reader users.  Here's a recommended implementation:
