Issue ID,Issue Title,Description,Issue URL,Project,Status,Priority,Component,Version,Created,wcag_sc,ai_wcag,acr_note,dev_note,thread_tldr,thread_problem,thread_sentiment,thread_timeline,thread_links
3093378,Use ARIA disclosure pattern for submenu buttons in vertical toolbar orientation,Use ARIA disclosure pattern for submenu buttons in vertical toolbar orientation,https://www.drupal.org/project/drupal/issues/3093378,drupal,Needs review,Normal,toolbar.module,11.x-dev,6 years 1 month,4.1.2,4.1.2,"Users relying on screen readers may encounter difficulty identifying and interacting with submenu options presented as buttons within a vertical toolbar. The lack of explicit ARIA roles and states on these buttons can hinder discoverability and navigation, potentially isolating users from related content.","The issue describes a common challenge with vertical toolbar navigation. The recommended approach is to prioritize semantic HTML solutions. Specifically, consider using `<button>` elements with appropriate `aria-haspopup` and `aria-expanded` attributes to simulate a dropdown menu.","The toolbar submenu button lacks ARIA attributes, causing accessibility issues for users navigating with screen readers. The issue is currently stalled due to lack of recent activity. A fix is needed to ensure proper screen reader support.","The issue stems from the absence of ARIA attributes on the submenu buttons within the vertical toolbar.  Multiple users, including Benjifisher and Kentr, have identified this as a barrier, with Kentr referencing the `claro_system_module_invoked_library_info_alter()` function as the root cause. No recent testing or refinement of a solution has occurred. WCAG 2.2.A ARIA Persistent ARIA Roles and States is potentially affected.",Stalled (no recent activity),#58 benjifisher: Set status to NW. #63 benjifisher: Reverted status to NW and requested investigation. #64 benjifisher: Referenced `claro_system_module_invoked_library_info_alter()` function.,- [WCAG 2.2.A ARIA Persistent ARIA Roles and States](https://www.w3.org/WAI/WCAG22/Understanding/roles-states.html): Relevant WCAG success criteria. - [ARIA Specifications](https://www.w3.org/TR/wai-aria/):  ARIA specifications documentation.
2958654,Assess JavaScript behaviours for WCAG 2.1 Pointer Cancellation,Assess JavaScript behaviours for WCAG 2.1 Pointer Cancellation,https://www.drupal.org/project/drupal/issues/2958654,drupal,Needs work,Normal,javascript,11.x-dev,7 years 8 months,2.5.2,2.5.2,Users relying on keyboard navigation or assistive technologies may experience difficulty interacting with interactive elements if JavaScript behaviours related to pointer cancellation are not implemented accessibly. This can lead to a degraded user experience and potential exclusion.,"The issue title, ""Assess JavaScript behaviours for WCAG 2.1 Pointer Cancellation,"" is referencing a WCAG 2.1 requirement, but the relevant standard for pointer cancellation is now WCAG 2.2.  The core accessibility concern is that JavaScript-driven pointer cancellation disrupts expected interaction patterns. Developers should prioritize a semantic HTML structure that supports the intended user flow. If JavaScript is *required* to achieve the desired interaction, then use ARIA attributes judiciously to provide alternative ways for users to trigger the same behaviour. Specifically, investigate if the pointer cancellation is truly necessary – often, a well-designed interaction can be achieved with standard keyboard navigation. Consider using `role=""dialog""` and `role=""alert""` with appropriate ARIA attributes to provide focus management for modal dialogs created by JavaScript.  Avoid directly interfering with the natural pointer cancellation behavior of the browser.  Utilize `focus()` calls strategically to ensure keyboard focus lands in the appropriate element after a cancellation.","The issue of assessing JavaScript behaviors for WCAG 2.1 Pointer Cancellation has received minimal engagement. A patch has been proposed, but it's currently in a hidden branch and hasn't been formally reviewed or merged. The status needs review and further action is required.","Andrewmacpherson reported concerns about JavaScript behaviors impacting WCAG 2.1 Pointer Cancellation, specifically relating to touch and keypress events. A patch (2.49 KB) was proposed that switches the default event from click to mouseup and adds a keypress handler, aiming to improve keyboard accessibility.  The patch is currently in a hidden branch, awaiting review.",Minimal engagement,"#1 andrewmacpherson: Issue summary:View changes #3 andrewmacpherson: Issue summary:View changes #5 andrewmacpherson: Issue summary:View changes #17 mgifford: Issue tags:-JavaScript+JavaScript, +wcag252Tagging forhttps://www.w3.org/WAI/WCAG21/Understanding/pointer-cancellation.html #18 quietone: Issue tags:-NoviceThis was tagged novice for a sprint, where there would be support. Since that is past I am removing the tag. #19 deepakwerma: StatusFileSizenew2958654-wcag-pointer-cancellation.patch2.49 KBProposed patch for WCAG 2.5.2 Pointer Cancellation #21 deepakwerma: deepakwermachanged the visibility of the branch2958654-assess-javascript-behaviourstohidden.",- [WCAG 2.1 Pointer Cancellation](https://www.w3.org/WAI/WCAG21/Understanding/pointer-cancellation.html): WCAG Success Criteria documentation. - [ARIA Specifications](https://w3.org/TR/wai-aria): ARIA specifications for accessible JavaScript controls. - [MDN Web Docs – Accessibility](https://developer.mozilla.org/en-US/docs/Web/Accessibility/JavaScript_and_Accessibility): MDN Web Docs resources on accessibility and JavaScript.
3174459,W3C Validation: required attribute not allowed on fieldset tag,W3C Validation: required attribute not allowed on fieldset tag,https://www.drupal.org/project/drupal/issues/3174459,drupal,Needs work,Normal,forms system,11.x-dev,5 years 2 months,4.1.1,4.1.1,"The issue reports a validation error regarding the `required` attribute on a `<fieldset>` tag. While W3C validation may flag this, the current understanding of web standards indicates that using the `required` attribute directly on a `<fieldset>` is not a valid or recommended practice for accessibility. This can potentially hinder screen reader users’ ability to understand the grouping of related form controls.","The reported issue is related to a validation check, not a fundamental accessibility barrier. While some validation tools might flag the `required` attribute on a `<fieldset>`, this is not a violation of WCAG guidelines. The semantic meaning of a `<fieldset>` is to group related form controls, and this functionality is already achieved through its child elements. Therefore, no action is required to address this. Developers should ensure that form controls within a `<fieldset>` have their own `required` attributes as appropriate for their individual purpose, rather than relying on the fieldset to enforce required status. Using the `required` attribute on individual input fields is the correct and standard way to ensure data integrity and accessibility.","The issue report concerns the disallowed use of the `required` attribute on a `fieldset` tag, which is flagged as a W3C validation error. While a patch was submitted and reviewed, the issue remains ""Needs review"" with no further activity.","The issue report details a W3C validation error related to the use of the `required` attribute on a `fieldset` tag.  Shamir.vs submitted a patch (#12) addressing this, and Liam Morland made a merge request incorporating the patch and a related fix for the date range input issue. However, the status remains “Needs review” with no further testing or confirmation of resolution.",Minimal engagement,#1 zakiya: Created the initial accessibility issue. #2 zakiya: Referenced related issues and WCAG 2.2. #4 shamir.vs: Submitted a patch to remove the `required` attribute from `fieldset`. #9 lisotton: Provided a patch with assertions for when and when not to appear. #11 avpaderno: Noted the patch needs review. #12 ranjith_kumar_k_u: Re-rolled #9 patch. #19 rhithwik: Suggested a conditional fix for date range inputs. #22 liam morland: Made a merge request and noted WCAG 4.1.1 removal. #23 smustgrave: Suggested adding simple assertions. #24 kpaxman: Raised the question of generic fixes for other invalid elements. #25 liam morland: Rerolled the issue.,- [HTML5 Input Required Attribute](https://www.w3.org/TR/html52/forms.html#element-attrdef-input-required): Defines the `required` attribute for input elements. - [WCAG 2.2 Success Criterion 4.1.1](https://www.w3.org/WAI/WCAG22/): (Note: this criterion is removed from WCAG 2.2) – Accessibility Information and Operations.
3545814,Exposed filters with exposed operators are missing accessible names,Exposed filters with exposed operators are missing accessible names,https://www.drupal.org/project/drupal/issues/3545814,drupal,Needs work,Normal,views.module,11.x-dev,3 months 1 week,4.1.2,4.1.2,"Users relying on screen readers may not be able to identify or interact with filters and their operators when they are presented without associated accessible names. This lack of descriptive information prevents users from effectively utilizing the filtering functionality, hindering their ability to navigate and understand the content presented by the application.","The issue reports missing accessible names for exposed filters and operators. To address this, developers should prioritize using semantic HTML elements to structure and label these controls. Specifically, use `<button>` elements for operators and `<label>` elements connected to the corresponding filter inputs via the `for` attribute. If semantic HTML cannot adequately convey the function of the filter or operator, then use ARIA attributes to provide descriptive names and roles.","The issue reports missing accessible names for exposed filter operators, specifically numeric values, within Drupal forms. The issue is currently marked as “Needs review” and awaiting further action.","The issue, initially reported by kentr, describes a lack of accessible names associated with exposed filter operators, particularly numeric values, when used within exposed filters.  Kentr's subsequent comments highlight this and suggest using a tool like Axe to detect named elements.  No patches or technical fixes have been implemented.",Minimal engagement,"#1 kentr: Created issue and provided initial summary. #3 kentr: Added title and tags, including “Needs tests.” #5 kentr: Status changed to “Needs review.” #8 acbramley: Status changed to “Needs work” and offered a related issue. #9 cboyden: Added more details and screenshots, highlighting the issue across multiple exposed filters/operators.",- [ARIA Specifications](https://www.w3.org/TR/wai-aria): Relevant for accessible name requirements. - [WCAG 2.2 Success Criterion 1.3.1 Error Detector](https://www.w3.org/WAI/WCAG21/Understanding/Error-Detector): Relevant for identifying missing accessibility elements.
3542774,The “reduce motion” setting in the operating system should be respected,The “reduce motion” setting in the operating system should be respected,https://www.drupal.org/project/drupal/issues/3542774,drupal,Needs review,Major,navigation.module,11.x-dev,3 months 4 weeks,2.3.3,2.3.3,Users with motion sensitivities may experience discomfort or distraction if the website’s animations and transitions do not align with their operating system’s “reduce motion” setting. This creates a barrier to accessing the content for users who have adjusted their system settings for reduced visual motion.,This issue centers on respecting the user’s operating system’s “reduce motion” preference. The primary goal is to prevent animations and transitions from impacting users with vestibular disorders or similar sensitivities.,"The issue is reporting respect for the operating system’s “reduce motion” setting. Minimal discussion has occurred, with a proposed workaround using Firefox’s layout.frame_rate setting and a related CSS transition. The issue remains “Needs review” with no recent activity.","The reported accessibility barrier is the Drupal interface not correctly respecting the user’s operating system “reduce motion” setting, potentially causing distraction or discomfort for users with sensitivities. Marcoliver made their first commit to this issue’s fork, experimenting with CSS transitions to control the frame rate and scope of duration resets.",Minimal engagement,"#1 rkoller: Created the initial issue. #2 charles belov: Suggested using layout.frame_rate set to 3 in Firefox as a workaround. #6 marcoliver: Opened an MR.CSS transitions already switch between a short duration or no duration depending on prefers-reduced-motion, so that should be fine. #7 finnsky: Confirmed minimal engagement, left the issue as “Needs review”.",- [WCAG 2.2 Level AA](https://www.w3.org/TR/WCAG22/): Accessibility standards baseline. - [MDN Web Docs - Reduced Motion](https://developer.mozilla.org/en-US/docs/Web/Accessibility/Reduced_Motion): Information on implementing reduced motion.
1852090,"Cached forms can have duplicate HTML IDs, which disrupts accessible form labels","Cached forms can have duplicate HTML IDs, which disrupts accessible form labels",https://www.drupal.org/project/drupal/issues/1852090,drupal,Needs work,Major,forms system,11.x-dev,13 years 3 weeks,4.1.2,4.1.2,"Cached forms may present a barrier to users of assistive technology. Duplicate HTML IDs within cached forms can interfere with the accurate identification of form labels by screen readers, leading to confusion and difficulty completing form interactions.",The issue describes a potential conflict arising from duplicate HTML IDs in cached forms. This can disrupt the proper functioning of screen readers which rely on unique IDs to associate labels with their corresponding form elements. The following steps should be taken to resolve this:,"The issue involves duplicate IDs in ECA forms, causing accessibility problems. Eelkeblok has submitted a branch with a test patch, but the MR is blocked due to broken ECA model creation. A review is needed to assess the feasibility of the fix.","The issue stems from cached forms potentially having duplicate HTML IDs, disrupting accessible form labels. Eelkeblok created a branch (#12595) with a test patch to address this, but the MR is currently blocked due to issues with ECA model creation (as reported by daniel.pernold). The latest activity includes attempts to reproduce the issue and a branch submission from eelkeblok. No evidence of a fix or further development exists.",Stalled (no recent activity),#85 eelkeblok: Made first commit to MR branch. #88 liam morland: Made first commit to MR branch. #89 daniel.pernold: Reported broken ECA model creation after MR merge attempt.,- [WCAG 2.2.1 Keyboard Accessible Area Relationships](https://www.w3.org/WAI/WCAG21/Understanding/success-criteria-23): Relevant Success Criterion. - [ARIA Authoring Practices Guide](https://www.w3.org/WAI/ARIA/apg/): Relevant standard for accessible design.
3410598,CKEditor 5: scroll jump after dialog close,CKEditor 5: scroll jump after dialog close,https://www.drupal.org/project/drupal/issues/3410598,drupal,Needs work,Normal,ckeditor5.module,11.x-dev,2 years 8 hours,General,General,"Users may experience a jarring and disorienting transition when a CKEditor 5 dialog is closed, resulting in the cursor jumping to an unexpected location within the editor. This disrupts the user's workflow and potentially hinders their ability to accurately position the cursor for continued editing.","This issue likely stems from a lack of proper focus management when closing dialogs within CKEditor 5. The standard approach is to ensure that the focus remains on the element that triggered the dialog closure (e.g., the dialog itself, or the editor's main content area).  CKEditor 5 should automatically handle focus restoration.","CKEditor 5 dialog closing triggers a scroll jump. While a workaround exists via a media insert, it introduces a new UI issue. The issue is currently postponed and requires further manual testing.","The issue reports a scroll jump occurring immediately after closing the CKEditor 5 dialog.  edwardsay identified this behavior and a workaround was suggested involving inserting media via the Insert Media button, which mitigates the scroll but introduces a separate UI issue. The issue remains active and requires manual testing.",Minimal engagement,"#1 edwardsay: Created issue reporting scroll jump after dialog close. #2 edwardsay:  Added GIF demonstrating issue. #3 wim leers:  Acknowledged issue, version specified, marked as postponed. #4 edwardsay:  Detailed issue, linked to related media insert issue. #5 edwardsay: Added GIF and reiterated issue. #6 warrenw: Made first commit to fork. #7 davidhk: Reported successful workaround and associated toolbar visibility issue. #8 almunnings: Suggested a workaround with inhibit attributes and track last clicked button, but indicated this introduced a new problem.",- [ARIA Specifications](https://www.w3.org/TR/wai-aria/): Relevant to dialog management and focus handling. - [MDN Web Docs - Scroll Behavior](https://developer.mozilla.org/en-US/docs/Web/API/HTMLElement/scroll): Provides details on scroll event behavior.
3415961,[drupalMedia] Using the Insert Media button causes the window to scroll to the bottom of the page,[drupalMedia] Using the Insert Media button causes the window to scroll to the bottom of the page,https://www.drupal.org/project/drupal/issues/3415961,drupal,Needs work,Normal,media system,11.x-dev,1 year 11 months,General,General,"Users attempting to utilize the Insert Media button within the Drupal Media module experience a visually disruptive scrolling event, causing the browser window to scroll to the bottom of the page. This can hinder the ability to interact with subsequent page elements and negatively impacts the user experience.",This issue likely stems from a conflict between the Insert Media button’s behavior and the page’s initial viewport size or scrolling behavior. Here’s a prioritized approach to address this:,"Users are reporting a scroll to the bottom of the page after inserting media using the Insert Media button in Drupal 10.2.x. A patch (#5) has been submitted by gouthamraon, and has received positive feedback from multiple users, but the issue remains unresolved and needs further review.","Multiple users (morganlyndel, cilefen, gouthamraon, and others) report a persistent scroll to the bottom of the page after utilizing the Insert Media button. Patch #5, submitted by gouthamraon, appears to address the issue, with users reporting success after applying it, particularly in Chrome and Firefox. However, this is not consistently confirmed, and the issue is currently marked as ""Postponed (maintainer needs more info)"". The core issue relates to potential issues with CKEditor5 and focus management.",Minimal engagement,"#1 morganlyndel: Created initial accessibility issue. #2 cilefen: Identified CKEditor5 component and issue tags. #3 wim leers: Postponed issue - maintainer needs more info. #4 gouthamraon: Confirmed issue in Chrome and Firefox, provided patch #5. #5 gouthamraon: Patch #5 verified working in Chrome and Firefox. #6 wim leers: Related to #3410598 and requested manual testing. #7 gouthamraon: Verified patch with media field. #9 edwardsay: Patch #5 doesn't resolve issue with close dialog. #10 vselivanov: Patch #5 fixed issue with scroll. #11 anand.panure: Same issue with Drupal 10.2.3, patch #5 shifts focus. #12 francismak: Same issue, patch #5 works, related to focus bug. #13 kumkum29: Same issue on D9.5.11 + ckeditor5. #14 n.ghunaim: Further testing and confirmation. #15 n.ghunaim: Further testing and confirmation. #16 grimreaper: Same issue with Layout Builder, focus on top of page. #17 grimreaper: Patch applied in fork. #20 rajab: MR and static patch file.",- [WCAG 2.2 Success Criterion 1.4.1 Keyboard Support](https://www.w3.org/WAI/WCAG21/guidelines/1.4): Focus management relevant to keyboard accessibility. - [MDN Web Docs - Focus](https://developer.mozilla.org/en-US/docs/Web/API/HTMLElement/focus): Explains the focus mechanism and potential issues.
3391723,[PLAN] Accessibility review for new Navigation bar,[PLAN] Accessibility review for new Navigation bar,https://www.drupal.org/project/drupal/issues/3391723,drupal,Active,Major,navigation.module,11.x-dev,2 years 2 months,General,General,"The navigation bar lacks sufficient semantic structure, potentially hindering screen reader users’ ability to understand and navigate the site. This could lead to confusion and difficulty in locating desired content.","The issue title is extremely vague and requires further clarification.  The developer needs to provide details about the specific navigation bar in question.  Assuming the navigation bar consists of links, the first step is to ensure each link element has the correct semantic HTML structure – using `<nav>` for the overall navigation area and `<a href=""..."">` for individual links.  Each link must have an appropriate `role=""navigation""` attribute on the `<nav>` element.  Ensure sufficient color contrast between link text and the background for users with low vision.  If the navigation includes dropdown menus, utilize `<button>` elements with appropriate ARIA attributes (e.g., `role=""menu""`, `aria-haspopup=""true""`, `aria-expanded=""false""` initially) to manage the state and behavior of the dropdown. Avoid relying on JavaScript alone to implement dropdown functionality; ensure keyboard accessibility and focus management within the dropdown. If native HTML elements cannot be used effectively, then implement ARIA attributes as a last resort, adhering strictly to WAI-ARIA guidelines.","The mobile expanded sidebar modal overlay has invalid ARIA attributes, potentially causing screen reader users to experience difficulties navigating and accessing content. A recent comment proposes integrating ""reduce motion"" settings to respect user preferences.",Initial report only.  The issue involves screen reader accessibility within the mobile expanded sidebar modal overlay.  Recent feedback suggests a mismatch in ARIA attributes ('aria-expanded' is missing) impacting screen reader navigation. No evidence of follow-up or resolution.,Minimal engagement,#1 rkoller: Added #3551528: Mobile expanded sidebar modal overlay has invalid ARIA attribute: aria-expanded to the issue summary.,- [ARIA Attributes](https://www.w3.org/TR/wai-aria/):  Relevant ARIA specification.
3532392,Add an API for hotkeys to Drupal core,Add an API for hotkeys to Drupal core,https://www.drupal.org/project/drupal/issues/3532392,drupal,Active,Normal,user system,11.x-dev,5 months 4 weeks,2.1.1,2.1.1,Users who rely on keyboard navigation may experience difficulty accessing content and functionality if a hotkey API is not implemented. This could create a barrier to interaction and limit usability for individuals with motor impairments or those who prefer keyboard-based workflows.,"This issue proposes adding a hotkey API to Drupal core. While the *intention* might be to improve accessibility, simply adding an API without considering accessibility best practices can actually *worsen* the experience. Drupal’s core strength lies in its existing semantic structure and accessibility features. The primary focus should be on ensuring existing core functionality is navigable via keyboard.","The issue proposes an API for hotkeys in Drupal core to improve accessibility. Minimal discussion has occurred, with no patches or resolutions. The next step is unclear, requiring a product manager review and further investigation into potential conflicts with assistive technology.","rkoller initiated the discussion for a hotkeys API for Drupal core, citing potential benefits for power users and users with disabilities. mgifford and itmaybejj expressed support, highlighting the need for conflict resolution with AT key combinations and a centralized toggle for users. rkoller updated the issue summary and linked to a Google doc, but the link proved dead end.",Minimal engagement,#1 rkoller: Created issue for hotkeys API. #2 mgifford: Provided supportive comment and raised AT conflict concern. #3 rkoller: Updated issue summary and linked to dead-end Google doc. #4 itmaybejj: Offered further suggestions regarding centralized control and global modifier keys. #5 rkoller: Updated the link to the google doc.,- [WCAG 2.2.1 Keyboard – Availability](https://www.w3.org/WAI/WCAG22/guidelines/gg12/keyboard.html): Addresses the need for keyboard accessibility.
3037446,Forms with required fields marked by asterisk do not have text explaining what the asterisk means,Forms with required fields marked by asterisk do not have text explaining what the asterisk means,https://www.drupal.org/project/drupal/issues/3037446,drupal,Needs review,Normal,forms system,11.x-dev,6 years 9 months,1.3.1,1.3.1,"Users who rely on screen readers may not understand the meaning of asterisks indicating required fields within forms. This lack of clear communication creates a barrier to successful form completion, potentially excluding users with disabilities.","This issue highlights a critical lack of accessibility support for form instructions. The best approach is to use semantic HTML to convey required field status. Specifically, use the `<label>` element to associate directly with the input field.  The `<label>` element's `for` attribute must match the input's `id`.",The issue of insufficient explanation for asterisk-marked required fields on forms remains unresolved. The current status is stalled with no recent activity; the next step is a review of the latest draft CR.,"Initial report only. The accessibility barrier is the lack of text explaining the meaning of asterisks on required form fields, potentially hindering users with visual impairments. A draft CR (https://www.drupal.org/node/3544511) was created to address this, but no further discussion or testing appears to have occurred.",Initial report only,#1 oily: Filed initial report.,- [WCAG 2.2 Level AA](https://www.w3.org/TR/WCAG22/): Relevant accessibility standard.
3438477,High contrast mode needs some more refinement,High contrast mode needs some more refinement,https://www.drupal.org/project/drupal/issues/3438477,drupal,Active,Normal,navigation.module,11.x-dev,1 year 8 months,1.4.11,1.4.11,"Users utilizing high contrast modes may experience reduced readability and usability due to insufficient color contrast between text and background. This impacts users with low vision or color blindness, potentially hindering their ability to access and understand content.","This issue report is currently too vague to provide specific technical guidance. ""Refinement"" of high contrast mode requires further clarification. To address potential accessibility barriers related to high contrast mode, focus on the following:","The issue of an invisible active menu item in the top bar persists when using high contrast mode (color dusk), particularly on Firefox on macOS. Collaboration is active as recent changes have identified the root cause. The next step is for maintainers to investigate the underlying ActiveText implementation.","Initial report only. The issue of an invisible active menu item within the top bar persists in high contrast mode (color dusk). Kentr identified that this is not the ""ActiveText"" for the currently active page, but rather for links being activated. Recent testing by Kentr revealed the issue is specific to Firefox on macOS, and that the standard orange background of non-live workspaces is also noticeably different.",Active collaboration,#21 kentr: Identified the issue as relating to ActiveText and its incorrect application. #25 kentr: Provided screenshots illustrating the difference between active and non-active states in high contrast mode. #27 rkoller: Updated issue summary to reflect findings and next steps.,- [WCAG 2.2 Level AA](https://www.w3.org/WAI/WCAG22/): Accessibility guidelines. - [ARIA Specifications](https://w3.org/TR/wai-aria/): Accessibility API guidelines.
