Issue ID,Issue Title,Description,Issue URL,Project,Status,Priority,Component,Version,Created,wcag_sc,ai_wcag,acr_note,dev_note
3209129,Scrolling problems when adding a block via layout builder,Scrolling problems when adding a block via layout builder,https://www.drupal.org/project/drupal/issues/3209129,drupal,Needs work,Major,layout_builder.module,11.x-dev,4 years 8 months,3.2.3,3.2.3,"Users attempting to add blocks via the layout builder may experience difficulty scrolling, potentially leading to frustration and an inability to complete desired actions. The precise nature of the scrolling problem is currently unknown, but it represents a barrier to users with motor impairments and those who rely on assistive technologies for navigation.",This issue requires investigation into the layout builder’s scrolling behavior when adding blocks. The primary focus should be on ensuring that scrolling is implemented in a way that is accessible to all users.
2895388,Modules uninstall filter does not filter by machine name,Modules uninstall filter does not filter by machine name,https://www.drupal.org/project/drupal/issues/2895388,drupal,Needs work,Normal,system.module,11.x-dev,8 years 5 months,3.2.3,3.2.3,"Users attempting to uninstall modules may encounter difficulty if the uninstall filter does not accurately reflect the machine name. This prevents users from correctly targeting installations, potentially leading to errors and frustration.","The issue describes a filtering problem within a module uninstall process that relates to machine names. The core accessibility barrier is a lack of precise targeting, preventing users from removing modules from the correct machine."
3015494,Make admin list filters behave more consistently.,Make admin list filters behave more consistently.,https://www.drupal.org/project/drupal/issues/3015494,drupal,Active,Normal,other,11.x-dev,7 years 3 weeks,3.2.3,3.2.3,"Users relying on screen readers may experience inconsistent filtering behavior within the admin list, potentially leading to difficulty in locating specific data. This inconsistency creates a barrier to effective data access and management.","This issue requires investigation into the behavior of the admin list filters. The primary focus should be on ensuring that all filter controls are implemented with appropriate semantic HTML elements (e.g., `<select>`, `<input type=""checkbox"">`) that provide inherent accessibility.  If native HTML controls are insufficient to meet accessibility requirements, utilize ARIA attributes judiciously. Specifically, ensure each filter control has a `role=""filter""` and a `aria-label` that clearly describes the filter's purpose. Implement proper focus management to ensure keyboard navigation is logical and predictable. Confirm that filter selections are communicated clearly to assistive technologies via ARIA live regions (`aria-live=""polite""` or `aria-live=""assertive""`) when the list updates.  Prioritize semantic HTML solutions; ARIA should be used to supplement, not replace, semantic structure. Refer to WAI-ARIA 1.2 for guidance on ARIA roles, states, and properties."
3129257,Olivero: Mobile tabs can become out of order if browser is resized,Olivero: Mobile tabs can become out of order if browser is resized,https://www.drupal.org/project/drupal/issues/3129257,drupal,Needs work,Normal,Olivero theme,11.x-dev,5 years 8 months,3.2.3,3.2.3,"Users may experience a disrupted tab navigation experience on mobile devices when browser window dimensions are adjusted. The tab order may become unpredictable, potentially hindering users who rely on keyboard navigation or screen reader technology to access content within the tab interface.",This issue likely stems from a responsive layout implementation where tab order is not correctly managed during browser resizing. The primary solution should focus on using semantic HTML for tab navigation and ensuring a consistent tab order.
3084554,Change the way the + before the Add Content link is presented on admin/content so that NVDA on Firefox doesn't bury the link,Change the way the + before the Add Content link is presented on admin/content so that NVDA on Firefox doesn't bury the link,https://www.drupal.org/project/drupal/issues/3084554,drupal,Needs work,Major,Claro theme,11.x-dev,6 years 2 months,3.2.3,3.2.3,"NVDA screen reader users on Firefox may experience difficulty locating the ""Add Content"" link due to the visual presentation of the ""+"" symbol preceding it within the admin/content area. This could lead to a delay in task completion and a negative user experience for users who rely on screen readers for navigation.","This issue likely stems from a visual styling conflict between the ""+"" symbol and the surrounding content, causing NVDA to interpret the ""+"" as a non-semantic element and bury the ""Add Content"" link within the visual hierarchy."
3083103,Programmatically associate error messages with inputs,Programmatically associate error messages with inputs,https://www.drupal.org/project/drupal/issues/3083103,drupal,Needs work,Normal,forms system,11.x-dev,6 years 2 months,3.3.1,3.3.1,"Users may experience difficulty understanding the reason for errors when filling out forms if error messages are not clearly associated with the corresponding input fields. This can lead to confusion and frustration, potentially preventing users from completing tasks.","The request to “programmatically associate error messages with inputs” suggests a need for a system to clearly indicate when an input field has an error. This should be achieved primarily through semantic HTML. Specifically, utilize `<label>` elements correctly associated with their corresponding `<input>` elements via the `for` attribute. When native HTML labeling is insufficient (e.g., complex form layouts), leverage ARIA attributes, specifically `aria-describedby`, to link the error message to the input. Ensure the error message is presented in a way that is visually clear and immediately associated with the input field. Avoid relying solely on JavaScript to change styles; use CSS for styling the error state."
2847425,#states not affecting visibility/requirement of managed_file,#states not affecting visibility/requirement of managed_file,https://www.drupal.org/project/drupal/issues/2847425,drupal,Needs work,Major,file system,11.x-dev,8 years 10 months,3.3.1,3.3.1,"The issue report describes a situation where the visibility or requirement of a “managed_file” is not being correctly determined based on “states.” This suggests a potential issue with how the application’s logic interprets state changes and updates its display or data requirements, leading to a potentially inaccessible experience for users. Further investigation is needed to understand the specific functionality impacted.","This issue requires investigation into the application’s logic relating to ""states"" and how those states influence the display or requirement of the “managed_file.” The description lacks sufficient detail to determine a specific fix. However, the first step is to thoroughly review the code responsible for handling state changes and ensuring that all relevant information is correctly passed to the UI and appropriately interpreted."
3089402,Drupal.Message should add 'Error message' prefixed to Drupal.announce error messages,Drupal.Message should add 'Error message' prefixed to Drupal.announce error messages,https://www.drupal.org/project/drupal/issues/3089402,drupal,Needs work,Normal,ajax system,11.x-dev,6 years 1 month,3.3.1,3.3.1,"Users relying on screen readers may experience difficulty interpreting Drupal announcements that lack clear error identification. The absence of a standardized “Error message” prefix can hinder understanding of the nature of the announcement and its potential impact, potentially leading to confusion or missed critical information.","This issue addresses a lack of semantic clarity in Drupal announcements. Drupal.announce currently doesn’t inherently provide a way to explicitly mark messages as errors. The recommended solution is to prepend the string ""Error message"" to the Drupal.Message text when an error condition is detected."
3344778,Form input errors should be announced via the aria-live region every time they occur,Form input errors should be announced via the aria-live region every time they occur,https://www.drupal.org/project/drupal/issues/3344778,drupal,Active,Normal,other,11.x-dev,2 years 9 months,3.3.1,3.3.1,"Users with disabilities who rely on screen readers may not be notified of form input errors when they occur, leading to an inability to correct errors and complete the form. This creates a barrier to accessing and utilizing the website's functionality.","This issue describes a crucial accessibility requirement for form validation. The primary solution should be to leverage native HTML5 form validation and error handling.  When validation fails, HTML5 automatically generates an `<input>` element with `required` and `invalid` attributes, which will trigger a browser-provided error message."
3081526,Add announcement after clicking 'Save and select' in the media library.,Add announcement after clicking 'Save and select' in the media library.,https://www.drupal.org/project/drupal/issues/3081526,drupal,Needs work,Major,media system,11.x-dev,6 years 3 months,3.3.1,3.3.1,"Users relying on screen readers may miss important information regarding the selection of media after clicking ""Save and select"" within the media library. This lack of auditory feedback creates a barrier to understanding the context of the selection and potentially impacts the user's ability to complete the task successfully.","This issue suggests a need for an announcement to communicate the successful save and media selection to users who rely on screen reader technology. The recommended approach is to utilize semantic HTML. Specifically, consider a confirmation message displayed via a visually hidden element, styled with CSS and associated with the ""Save and select"" action using event listeners.  This avoids reliance on ARIA attributes."
736182,Match States API required fields theming with Forms API,Match States API required fields theming with Forms API,https://www.drupal.org/project/drupal/issues/736182,drupal,Needs work,Normal,forms system,11.x-dev,15 years 9 months,3.3.1,3.3.1,Users relying on screen reader technology may experience difficulty understanding the required status of form fields when using the Match States API due to inconsistencies in theming applied by the Forms API. This can create a barrier to completing forms and submitting data accurately.,"This issue concerns the visual presentation of required fields within the Match States API when integrated with the Forms API. The core accessibility issue is that the theming applied by the Forms API may not be sufficiently communicative to screen reader users, potentially masking the “required” status."
2560467,Inline Errors not shown for container elements,Inline Errors not shown for container elements,https://www.drupal.org/project/drupal/issues/2560467,drupal,Needs work,Normal,forms system,11.x-dev,10 years 3 months,3.3.1,3.3.1,"Users may be unable to identify accessibility issues related to container elements if inline error messages are not displayed. This prevents users with disabilities, particularly those who use assistive technologies such as screen readers, from understanding the nature of the errors and taking appropriate action to correct them.","The issue description indicates a missing mechanism for displaying inline accessibility errors associated with container elements. To address this, the developers should implement a robust system for reporting and communicating these errors.  Specifically:"
2848307,Inline errors not working on form table elements,Inline errors not working on form table elements,https://www.drupal.org/project/drupal/issues/2848307,drupal,Active,Normal,inline_form_errors.module,11.x-dev,8 years 10 months,3.3.1,3.3.1,"Users may be unable to correctly interpret inline error messages displayed alongside form table elements due to a lack of clear association between the error and the relevant input field. This potentially hinders users' ability to understand and correct errors, impacting form usability and potentially violating WCAG success criteria related to error identification.",The issue describes a potential problem with visually displaying error messages near form table elements.  The key is ensuring the error message is clearly associated with the correct input field. Here’s a prioritized approach:
3261571,Prepend error to document.title when form submission fails,Prepend error to document.title when form submission fails,https://www.drupal.org/project/drupal/issues/3261571,drupal,Active,Normal,forms system,11.x-dev,3 years 10 months,3.3.1,3.3.1,"Users attempting to navigate the application via screen readers may experience a fragmented and potentially confusing user experience due to the modification of the `document.title`. While the specific impact is not detailed, altering the document title without providing clear and contextual feedback to the user regarding form submission failures can hinder navigation and understanding, potentially causing user frustration and difficulty in resuming interactions.","The issue describes a technical detail – modifying the `document.title` on form submission failure. While changing the title *can* provide a notification, it's generally not considered a best practice for accessibility. Instead, focus on providing accessible feedback to the user through alternative means. Specifically, utilize ARIA live regions to announce form errors to screen reader users."
3271203,[drupalImage] Announce image upload for screenreader users,[drupalImage] Announce image upload for screenreader users,https://www.drupal.org/project/drupal/issues/3271203,drupal,Active,Major,ckeditor5.module,11.x-dev,3 years 9 months,3.3.1,3.3.1,"Screenreader users may not receive sufficient information about images uploaded to Drupal, potentially hindering their ability to understand the content. The current issue description lacks detail regarding the specific announcement mechanism and the context in which it is implemented.","The issue title, “[drupalImage] Announce image upload for screenreader users,” is vague. A more precise description is needed to determine the exact implementation.  Assuming the issue relates to providing alternative text (alt text) and/or a description of images within the Drupal interface, the following steps should be taken:"
3087385,"If the user attempts to upload an incorrect file type through the media library modal, the error message is not read by the screenreader","If the user attempts to upload an incorrect file type through the media library modal, the error message is not read by the screenreader",https://www.drupal.org/project/drupal/issues/3087385,drupal,Needs work,Major,file.module,11.x-dev,6 years 2 months,3.3.1,3.3.1,"Users relying on screen readers may be unable to receive an audible announcement of the error message displayed within the media library modal when an incorrect file type is uploaded. This prevents users from immediately understanding the issue and correcting their selection, potentially leading to frustration and a barrier to completing the task.","The issue describes a failure to announce error messages via screen reader. The primary solution involves ensuring the error message is correctly announced by the browser’s built-in accessibility features. Specifically, the modal’s error handling mechanism must be designed to correctly trigger the screen reader to announce the message."
3087305,Form validation error messages within the Media Library widget are not read by the screenreader,Form validation error messages within the Media Library widget are not read by the screenreader,https://www.drupal.org/project/drupal/issues/3087305,drupal,Needs work,Major,media system,11.x-dev,6 years 2 months,3.3.1,3.3.1,"Users relying on screen readers may be unable to access or understand validation error messages presented within the Media Library widget due to a lack of appropriate accessibility support. This prevents users from receiving critical feedback on form input errors, impacting their ability to complete the form correctly.",
2848507,Indicate that grouping elements have child element errors for ux and a11y,Indicate that grouping elements have child element errors for ux and a11y,https://www.drupal.org/project/drupal/issues/2848507,drupal,Needs work,Major,forms system,11.x-dev,8 years 10 months,3.3.1,3.3.1,"Users may experience difficulty understanding the relationships between grouped elements due to improper child element structure. This can lead to confusion and a degraded user experience, particularly for users who rely on assistive technologies such as screen readers to navigate and interpret the page content.","The issue report indicates a problem with grouped elements not correctly utilizing child element relationships in HTML. This likely means the HTML structure isn’t properly reflecting the intended grouping, causing screen readers to misinterpret the visual hierarchy.  First, examine the HTML structure to ensure the correct nesting of elements. Specifically, verify that direct children accurately represent the grouping intended by the visual design. Use semantic HTML elements like `<fieldset>` and `<legend>` for logical groupings of related content, and `<dl>` and `<dt>`/`<dd>` for lists of terms and definitions within a group.  If native semantics aren’t sufficient to meet the visual design requirements, consider using ARIA attributes like `role=""group""` and `aria-label` to clearly define the grouping and its purpose for assistive technologies. However, avoid overuse of ARIA – always prioritize using semantic HTML. Implement responsive design principles using relative units (%, em, rem) for sizing and layout to ensure accessibility across different screen sizes."
2563173,Display 'required' validation errors for form elements that do not provide a #title,Display 'required' validation errors for form elements that do not provide a #title,https://www.drupal.org/project/drupal/issues/2563173,drupal,Needs work,Major,forms system,11.x-dev,10 years 3 months,3.3.1,3.3.1,Users may experience confusion and difficulty completing forms if validation errors for required fields are not clearly communicated. The absence of a `#title` indicator suggests a potential lack of sufficient guidance for users to understand which fields are mandatory.,"This issue highlights a potential gap in form feedback mechanisms. To address this, prioritize utilizing semantic HTML to clearly delineate required fields. Specifically, employ the `<label>` element correctly associated with each form input, ensuring it’s programmatically associated with the input via the `for` attribute. This is the most effective and standards-compliant approach.  If semantic HTML alone cannot adequately convey the required status (e.g., due to complex form layouts or JavaScript manipulation affecting ARIA states), then consider using ARIA attributes like `aria-required=""true""` *on the `<label>` element*.  Crucially, ensure the error message itself is presented in a manner accessible to screen reader users—ideally within a `<div aria-live=""polite"">` element or another appropriate ARIA announcement mechanism, clearly stating the error and the field it relates to.  Do *not* rely solely on JavaScript-generated alerts or modal dialogs for validation feedback, as these often lack sufficient ARIA support.  For CSS, ensure proper layering for visual error indication, avoiding overlapping content."
2455933,Error highlighting and reporting problems for the current password on the user profile form,Error highlighting and reporting problems for the current password on the user profile form,https://www.drupal.org/project/drupal/issues/2455933,drupal,Needs work,Normal,user.module,11.x-dev,10 years 9 months,3.3.1,3.3.1,Users may experience difficulty understanding or correcting errors related to their password due to inadequate error highlighting and reporting. This potentially impacts user confidence and ability to successfully update their profile.,"The issue description lacks specifics about the error highlighting implementation. Assuming the error is related to password validation (incorrect format, length, etc.), the primary focus should be on using semantic HTML to clearly indicate errors. Specifically:"
2089703,The file upload field needs a progress indicator that expresses to screen reading user agents when a file upload is finished,The file upload field needs a progress indicator that expresses to screen reading user agents when a file upload is finished,https://www.drupal.org/project/drupal/issues/2089703,drupal,Needs work,Normal,file.module,11.x-dev,12 years 3 months,3.3.1,3.3.1,"Screen reading users currently lack visual confirmation of file upload completion, creating a barrier to understanding the status of their uploads. This can lead to user frustration and potential errors if users are unsure when the upload is finished.","This issue addresses the user’s inability to reliably determine when a file upload has completed. Implement a visual indicator, such as a progress bar or percentage complete, within the file upload field."
2608180,View Search Filter's Label isn't Associated with Input,View Search Filter's Label isn't Associated with Input,https://www.drupal.org/project/drupal/issues/2608180,drupal,Active,Normal,views_ui.module,11.x-dev,10 years 1 month,3.3.2,3.3.2,"The issue describes a potential accessibility barrier where a search filter label is not correctly associated with its corresponding input field. This can prevent screen reader users from accurately identifying and interacting with the filter options, leading to difficulty in narrowing down search results and a degraded user experience.","This issue likely stems from a missing or incorrect `aria-label` attribute on the input element, or an improper relationship established between the label and the input using HTML. The first step is to ensure the label is directly associated with the input using either a `<label>` element with the `for` attribute referencing the input's ID, or, if a `<label>` isn’t feasible, use the `aria-labelledby` attribute on the input pointing to the visible label text.  If the label is visually hidden (using `display: none` or `visibility: hidden`), `aria-labelledby` is the appropriate solution.  Avoid using `aria-label` directly on the input element unless it's absolutely necessary to provide context where no other semantic element exists.  Verify the input’s ID is unique and correctly reflects its purpose within the search filter. Confirm that focus is appropriately trapped within the filter component when the user interacts with it."
2942037,Admin list filter fields are inconsistently labelled.,Admin list filter fields are inconsistently labelled.,https://www.drupal.org/project/drupal/issues/2942037,drupal,Active,Normal,user interface text,11.x-dev,7 years 10 months,3.3.2,3.3.2,"Users relying on screen readers may experience difficulty understanding and utilizing the admin list filter fields due to inconsistent labelling. This inconsistency creates a barrier to effective navigation and selection of filter criteria, potentially impacting administrative tasks.","The issue describes inconsistent labelling of filter fields within an admin list. To address this, developers should prioritize using semantic HTML to clearly identify and label each filter field.  Specifically, use `<label>` elements associated with each `<input>` or `<select>` element, ensuring the `for` attribute correctly links the label to the corresponding control.  The label text should precisely reflect the filter's function.  If native HTML elements are insufficient to convey the filter’s purpose (e.g., complex filter logic requiring a description), then utilize ARIA attributes like `aria-label` or `aria-describedby` to provide additional context.  Avoid using ARIA to replace proper semantic labels. Ensure sufficient color contrast between text and background within the label and filter field for users with low vision.  A good starting point is using a consistent naming convention across all filter fields (e.g., “Filter by [Criteria]”)."
3318398,Address A11y test fails in search/node,Address A11y test fails in search/node,https://www.drupal.org/project/drupal/issues/3318398,drupal,Active,Normal,search.module,11.x-dev,3 years 1 month,4.1.1,4.1.1,"The A11y test failure in the search/node area indicates a potential accessibility issue impacting users who rely on assistive technologies. Without further details on the specific test failure, it's impossible to determine the precise barrier, but it likely relates to screen reader compatibility, keyboard navigation, or sufficient color contrast.","To address this issue, begin by thoroughly investigating the A11y test results to pinpoint the exact failing test case.  This will likely reveal a semantic HTML deficiency within the search/node area.  Specifically, examine the structure and roles of elements used for search input fields, results displays, and any interactive elements."
3090120,Improve accessibility semantics for Toolbar buttons with trays,Improve accessibility semantics for Toolbar buttons with trays,https://www.drupal.org/project/drupal/issues/3090120,drupal,Needs work,Major,toolbar.module,11.x-dev,6 years 1 month,4.1.2,4.1.2,Users with disabilities may encounter difficulty understanding and interacting with toolbar buttons containing trays due to a lack of clear semantic information about the relationship between the buttons and their associated content. This can impede navigation and functionality for users who rely on assistive technologies like screen readers.,"The issue description suggests a need to improve the semantics around toolbar buttons containing trays. The core accessibility problem here is likely the lack of a clear, semantic structure defining the relationship between the button and the content within the tray."
953034,[meta] Themes improperly check renderable arrays when determining visibility,[meta] Themes improperly check renderable arrays when determining visibility,https://www.drupal.org/project/drupal/issues/953034,drupal,Needs work,Major,theme system,11.x-dev,15 years 1 month,4.1.2,4.1.2,"Themes may be inaccessible if the improper checking of renderable arrays leads to incorrect visibility states for screen reader users. This could result in content being hidden or inaccessible to users who rely on assistive technologies, impacting their ability to fully understand and interact with the website.","This issue indicates a potential problem with how themes determine the visibility of elements based on data retrieved through renderable arrays. The root cause needs investigation. First, review the theme’s logic for handling these arrays. Ensure that the theme is correctly interpreting and applying visibility rules based on the data. The theme should utilize semantic HTML to control visibility and should not rely solely on JavaScript to manage this. If JavaScript is necessary, implement ARIA attributes judiciously, focusing on roles like `role=""region""` and `role=""tab""` to provide semantic context where native HTML elements lack sufficient information. Specifically, ensure that the theme correctly uses `aria-hidden=""true""` on elements that should be hidden from screen readers. Focus on ensuring the underlying data structure is accessible – providing accessible labels and descriptions for any data being retrieved. Validate the theme’s JavaScript code with accessibility testing tools.  Consider if a simpler, more direct approach using semantic HTML to control visibility would be more maintainable and accessible."
3218877,Labels do not have correct 'for' attribute if 'id' set in #attributes,Labels do not have correct 'for' attribute if 'id' set in #attributes,https://www.drupal.org/project/drupal/issues/3218877,drupal,Needs work,Normal,forms system,11.x-dev,4 years 6 months,4.1.2,4.1.2,"Users relying on screen readers may experience difficulty associating form controls with their corresponding labels due to a misconfiguration of the 'for' attribute within the HTML structure. This can prevent users from fully understanding the purpose and function of each form element, hindering their ability to complete forms accurately.","The issue describes a potential conflict between the `id` attribute on a label and the `for` attribute used to associate it with a form input. When an `id` is set on a label, the browser's default behavior may not correctly populate the `for` attribute, which is *required* to establish the proper relationship for screen readers."
2822414,Redesign the 'install profile selection' installer screen to allow for experimental profiles and more information,Redesign the 'install profile selection' installer screen to allow for experimental profiles and more information,https://www.drupal.org/project/drupal/issues/2822414,drupal,Needs work,Normal,install system,11.x-dev,9 years 1 month,4.1.2,4.1.2,"Users may encounter difficulty accessing and understanding information related to experimental profiles if the redesigned installer screen does not adequately present this information in an accessible manner. The vague description lacks specifics regarding how “more information” will be provided, potentially creating a barrier for users with disabilities who rely on clear and structured content for comprehension.",This issue requires investigation into the design of the “install profile selection” installer screen. The primary focus should be on ensuring the presentation of “experimental profiles” and the additional “more information” is accessible to all users.
3083181,Menu blocks in Layout Builder get malformed aria-labelledby attribute,Menu blocks in Layout Builder get malformed aria-labelledby attribute,https://www.drupal.org/project/drupal/issues/3083181,drupal,Needs work,Normal,block.module,11.x-dev,6 years 2 months,4.1.2,4.1.2,"Users relying on screen reader technology may experience difficulty understanding the structure and function of menu blocks within the Layout Builder due to malformed `aria-labelledby` attributes. This can prevent users from accurately associating the menu block content with its heading or label, leading to a disjointed and confusing user experience.","The issue describes a problem with the `aria-labelledby` attribute being incorrectly set within menu blocks in the Layout Builder. This likely means the attribute is referencing an element that either doesn't exist, is misnamed, or isn't correctly associated with the menu block’s content."
2305109,Figure/Figcaption for Image Widget,Figure/Figcaption for Image Widget,https://www.drupal.org/project/drupal/issues/2305109,drupal,Needs work,Normal,image system,11.x-dev,11 years 5 months,4.1.2,4.1.2,"Users relying on screen readers may be unable to associate alternative text descriptions with images displayed within a figure element if a figcaption is not properly associated with the figure. This results in a reduced understanding of the image content and its context, impacting comprehension and navigation.","The issue describes a common accessibility problem: the lack of a properly associated figcaption with a figure containing an image. To address this, developers should use semantic HTML. The correct structure is `<figure>` containing an `<image>` element and a `<figcaption>` element, with the figcaption nested inside the figure. The figcaption should be directly associated with the image, ideally using the `caption` attribute on the `<image>` element or by nesting the figcaption inside the figure element. Ensure the `alt` text for the image is descriptive and concise, and that it accurately describes the image content for screen reader users.  This structure provides native accessibility and avoids the need for ARIA attributes.  Common fixes involve reviewing the HTML structure and ensuring the figcaption is correctly placed within the figure. Consider using a CSS solution to visually link the figcaption to the image if necessary, but do not rely on ARIA to achieve this association."
3318394,Block UI A11y errors identified with Axe + Nightwatch,Block UI A11y errors identified with Axe + Nightwatch,https://www.drupal.org/project/drupal/issues/3318394,drupal,Active,Normal,block.module,11.x-dev,3 years 1 month,4.1.2,4.1.2,"The issue report indicates the presence of accessibility errors identified by automated testing (Axe + Nightwatch) within a Block UI implementation. Without further details on the specific errors, it’s impossible to determine the precise user impact. However, unresolved accessibility issues can prevent individuals with disabilities from fully utilizing the website’s functionality and content.","To address these “Axe + Nightwatch” identified errors, begin with a thorough investigation of the specific errors reported. Block UI, by design, is often built upon visually focused patterns, and accessibility issues frequently stem from a lack of appropriate semantic HTML, insufficient ARIA attributes, or improper use of CSS."
3459246,Add a '#check_all' option for checkboxes element,Add a '#check_all' option for checkboxes element,https://www.drupal.org/project/drupal/issues/3459246,drupal,Needs work,Normal,forms system,11.x-dev,1 year 5 months,4.1.2,4.1.2,"The issue description lacks sufficient detail to determine a specific accessibility barrier. Adding a generic “#check_all” option for checkboxes may not inherently address any accessibility issues, but it suggests a potential need for ensuring that all relevant checkboxes are correctly associated and operable for users with disabilities. Further investigation is required to understand the intended functionality and how it interacts with assistive technologies.","This issue suggests a desire to provide a single action to check multiple checkboxes. The most accessible approach is to leverage semantic HTML where possible. If the checkboxes relate to a single concept or task, ensure the `label` element is correctly associated with each input using the `for` attribute, matching the input’s `id`. If multiple checkboxes represent independent choices, consider alternative UI patterns like a multi-select dropdown or a list with checkboxes – these are often more accessible and reduce the complexity for users.  If a native multi-select mechanism is not feasible, use ARIA to enhance accessibility. Specifically, implement `aria-multiselectable=""true""` on the containing element and `aria-controls` to link to the relevant checkbox elements.  Ensure sufficient color contrast for focus indicators and properly test with screen readers to confirm the functionality and accessibility.  Avoid purely visual solutions for selection; always provide accessible alternatives."
2464595,Elements that use .visually-hidden and .focusable aren’t read when using VoiceOver in iOS or in Chrome,Elements that use .visually-hidden and .focusable aren’t read when using VoiceOver in iOS or in Chrome,https://www.drupal.org/project/drupal/issues/2464595,drupal,Needs work,Normal,CSS,11.x-dev,10 years 8 months,4.1.2,4.1.2,Users relying on screen readers (VoiceOver on iOS and Chrome) may be unable to access content within elements styled with `.visually-hidden` and `.focusable` because these styles prevent the screen reader from announcing or navigating to those elements. This impacts the user's ability to fully understand and interact with the page.,This issue likely stems from VoiceOver and Chrome’s behavior when encountering elements visually hidden through CSS but still present in the DOM. These browsers may not consistently announce elements that have been visually hidden using this approach.
3342811,"Add role=""button"" and spacebar trigger to <a class=""use-ajax""> to behave like a button","Add role=""button"" and spacebar trigger to <a class=""use-ajax""> to behave like a button",https://www.drupal.org/project/drupal/issues/3342811,drupal,Active,Normal,ajax system,11.x-dev,2 years 10 months,4.1.2,4.1.2,...,...
3208640,<figure> elements with a role of group need an accessible label,<figure> elements with a role of group need an accessible label,https://www.drupal.org/project/drupal/issues/3208640,drupal,Needs work,Normal,media system,11.x-dev,4 years 8 months,4.1.2,4.1.2,"Users relying on screen readers may experience difficulty understanding the content and relationships within a page if `<figure>` elements with a role of ""group"" do not have clear, descriptive accessible labels. This limits their ability to navigate and comprehend the visual content effectively.","The issue highlights the need for proper semantic labeling of `<figure>` elements used as groups. While the `role=""group""` attribute provides a structural indication, it doesn’t inherently convey meaning to assistive technologies. The best practice is to use the `aria-label` attribute *only* when a more descriptive label is genuinely needed to supplement the existing semantic structure."
3105316,Add accessible names to theme region complementary landmarks,Add accessible names to theme region complementary landmarks,https://www.drupal.org/project/drupal/issues/3105316,drupal,Needs work,Normal,markup,11.x-dev,5 years 11 months,4.1.2,4.1.2,Users relying on screen readers may experience difficulty navigating and understanding the structure of the website if theme region complementary landmarks lack accessible names. This hinders their ability to effectively utilize assistive technology and fully engage with the content.,"This issue addresses the lack of appropriate landmark roles and names for theme region complementary landmarks. The primary solution involves leveraging semantic HTML5 landmarks.  Specifically, use `<nav>` for primary navigation, `<aside>` for related content, and `<header>` or `<footer>` appropriately for thematic regions."
1402250,"Allow modules to classify blocks when defining them, so WAI-ARIA roles can automatically be added in the theme layer","Allow modules to classify blocks when defining them, so WAI-ARIA roles can automatically be added in the theme layer",https://www.drupal.org/project/drupal/issues/1402250,drupal,Needs work,Normal,block.module,11.x-dev,13 years 11 months,4.1.2,4.1.2,"Users may experience reduced accessibility if blocks defined within modules lack appropriate semantic markup, preventing screen readers from correctly interpreting their structure and function. This can lead to navigation difficulties and a fragmented user experience.","The core issue is a lack of control over the semantic classification of blocks defined within modules. To address this, prioritize using semantic HTML elements (e.g., `<article>`, `<aside>`, `<nav>`, `<header>`, `<footer>`) to structure the content within the module. When native HTML semantics aren't sufficient to convey the intended purpose and relationship of the block, then judicious use of WAI-ARIA roles can be employed. Specifically, the theme layer should be designed to *apply* these ARIA roles based on the block classification defined during module creation.  Consider utilizing a design system with pre-defined block types and associated ARIA attributes for consistency.  Refer to WAI-ARIA 1.2 for best practices on role usage.  Example: If a module represents a ""sidebar,"" use the `role=""banner""` ARIA attribute on the relevant HTML element to indicate its navigational function.  Crucially, this should be configured during module definition, not as a post-hoc fix."
2863846,File Field design update progress bar,File Field design update progress bar,https://www.drupal.org/project/drupal/issues/2863846,drupal,Active,Normal,file.module,11.x-dev,8 years 9 months,4.1.2,4.1.2,"The file field design update with a progress bar may present a barrier for users who rely on screen readers or keyboard navigation to interact with the interface. If the progress bar does not accurately convey the file upload status and is not properly associated with the file field, users may be unable to determine when the upload is complete or if errors have occurred.",...
3272316,Claro's vertical tabs' aria states don't always properly reflect state at mobile,Claro's vertical tabs' aria states don't always properly reflect state at mobile,https://www.drupal.org/project/drupal/issues/3272316,drupal,Needs work,Normal,Claro theme,11.x-dev,3 years 8 months,4.1.2,4.1.2,Users interacting with Claro’s vertical tabs on mobile devices may experience confusion regarding the currently selected tab due to inconsistent or inaccurate ARIA state announcements. This can impede users' ability to navigate the application effectively and may present a barrier to understanding the application’s structure.,The issue describes a problem with ARIA state updates not accurately reflecting the current state of the vertical tabs on mobile devices. This likely stems from a mismatch between the visual state changes and the ARIA attributes being announced.
2163425,Automatically close the admin menu tray after using it on narrow screens,Automatically close the admin menu tray after using it on narrow screens,https://www.drupal.org/project/drupal/issues/2163425,drupal,Active,Normal,toolbar.module,11.x-dev,11 years 11 months,4.1.2,4.1.2,"Users accessing the admin menu tray on narrow screens may experience a delayed or unexpected closure of the tray, potentially leading to confusion and difficulty navigating the interface. This could present a barrier for users with motor impairments who require precise control over interface elements.","The described issue likely relates to the admin menu tray not correctly collapsing on narrow screens, potentially due to CSS overflow or incorrect media query handling. Here’s a phased approach to resolution, prioritizing semantic HTML:"
